# Text export 
# created by voodoo camera tracker - www.digilab.uni-hannover.de
# Creation date: Mon May 17 08:24:17 2021
# The camera (one line per frame) 
#
# Description of the CAHV camera model:
# -------------
# (Cx, Cy, Cz)    : CameraPosition [mm]
# (Ax, Ay, Az)    : RotationAxis2  [unit vector]
# (Hx, Hy, Hz)    : RotationAxis0 [pel] (including FocalLength, PixelSizeX, and Principal Point offset) 
# (Vx, Vy, Vz)    : RotationAxis1 [pel] (including FocalLength, PixelSizeY, and Principal Point offset) 
# (K3, K5)        : Radialdistortion;	K3 [1/(mm)^2]	K5 [1/(mm)^4]
# (sx, sy)        : PixelSize	[mm/pel]
# (Width, Height) : ImageSize	[pel]
# -------------
# (ppx, ppy)      : Principal Point offset [pel]
# f               : Focal Length [mm]
# fov             : Horizontal Field of View [degree] = (2*atan(0.5*Width*sx/f)*180/PI;
# (H0x, H0y, H0z) : RotationAxis0 [unit vector]
# (V0x, V0y, V0z) : RotationAxis1 [unit vector]
# -------------
# (x, y)          : image coordinates [pel]
# (X, Y, Z)       : 3D coordinates [mm]
# -------------
# Projection of 3D coordinates in the camera image:
#  [ x' ] =  [ Hx Hy Hz ] [ 1 0 0 -Cx] [ X ]
#  [ y' ] =  [ Vx Vy Vz ] [ 0 1 0 -Cy] [ Y ]
#  [ z' ] =  [ Ax Ay Az ] [ 0 0 1 -Cz] [ Z ]
#                                      [ 1 ]
# or 
#  [ x' ] =  [f/sx 0    ppx] [ H0x H0y H0z ] [ 1 0 0 -Cx] [ X ]
#  [ y' ] =  [0    f/sy ppy] [ V0x V0y V0z ] [ 0 1 0 -Cy] [ Y ]
#  [ z' ] =  [0    0    1  ] [ Ax  Ay  Az  ] [ 0 0 1 -Cz] [ Z ]
#                                                         [ 1 ]
# then x = x'/z' and y = y'/z' , if the origin of the image coordinates is in the center of the image
# or x = x'/z' + 0.5*(Width-1) and y = y'/z' + 0.5*(Height-1) , if the origin of the image coordinates is in the upper left corner
# -------------
# Cx Cy Cz Ax Ay Az Hx Hy Hz Vx Vy Vz K3 K5 sx sy Width Height ppx ppy f fov H0x H0y H0z V0x V0y V0z
#
#timeindex 0
0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	1.0000000000	2193.0485244276	0.0000000000	0.0000000000	0.0000000000	2339.2517593967	0.0000000000	0.0000000000	0.0000000000	0.0106666667	0.0100000000	2400	1080	0.0000000000	0.0000000000	23.3925175940	57.3735036397	1.0000000000	0.0000000000	0.0000000000	0.0000000000	1.0000000000	0.0000000000	
#timeindex 1
0.0000000000	0.0000000000	0.0000000000	-0.0005692046	-0.0000977382	0.9999998332	2193.1808756685	0.0656392318	1.2483752228	-0.0701453171	2339.3933018584	0.2286081412	0.0000000000	0.0000000000	0.0106666667	0.0100000000	2400	1080	-0.0000000000	0.0000000000	23.3939331408	57.3705837493	0.9999998376	0.0000299288	0.0005692075	-0.0000299844	0.9999999948	0.0000977211	
#timeindex 2
0.0000000000	0.0000000000	0.0000000000	-0.0012713112	-0.0000520091	0.9999991905	2193.2261618251	0.0666999844	2.7882787098	-0.0713012761	2339.4431266704	0.1215818426	0.0000000000	0.0000000000	0.0106666667	0.0100000000	2400	1080	0.0000000000	0.0000000000	23.3944313092	57.3695562273	0.9999991914	0.0000304118	0.0012713128	-0.0000304779	0.9999999982	0.0000519704	
#timeindex 3
0.0000000000	0.0000000000	0.0000000000	-0.0019216136	-0.0000595946	0.9999981519	2193.2692988682	0.3142629406	4.2146426713	-0.3354810985	2339.4915674234	0.1387766945	0.0000000000	0.0000000000	0.0106666667	0.0100000000	2400	1080	0.0000000000	0.0000000000	23.3949159559	57.3685566273	0.9999981434	0.0001432849	0.0019216221	-0.0001433991	0.9999999880	0.0000593192	
#timeindex 4
0.0000000000	0.0000000000	0.0000000000	-0.0028680775	-0.0000810132	0.9999958838	2193.2857261281	0.3792607736	6.2905701427	-0.4050867541	2339.5143892497	0.1883705990	0.0000000000	0.0000000000	0.0106666667	0.0100000000	2400	1080	0.0000000000	0.0000000000	23.3951443190	57.3680856319	0.9999958721	0.0001729183	0.0028680915	-0.0001731499	0.9999999818	0.0000805170	
#timeindex 5
0.0000000000	0.0000000000	0.0000000000	-0.0037115326	-0.0000560650	0.9999931107	2193.3155912360	0.5231759741	8.1406476333	-0.5585373600	2339.5527413776	0.1290948421	0.0000000000	0.0000000000	0.0106666667	0.0100000000	2400	1080	0.0000000000	-0.0000000000	23.3955281161	57.3672940723	0.9999930837	0.0002385304	0.0037115458	-0.0002387368	0.9999999700	0.0000551793	
#timeindex 6
0.0000000000	0.0000000000	0.0000000000	-0.0048816933	-0.0000871932	0.9999880807	2193.3047708749	0.5113845489	10.7072134908	-0.5464661870	2339.5529573069	0.2013279388	0.0000000000	0.0000000000	0.0106666667	0.0100000000	2400	1080	-0.0000000000	0.0000000000	23.3955302979	57.3672895725	0.9999880572	0.0002331543	0.0048817135	-0.0002335772	0.9999999690	0.0000860540	
#timeindex 7
0.0000000000	0.0000000000	0.0000000000	-0.0059916240	-0.0000348072	0.9999820495	2193.3032285346	0.7280471112	13.1417094048	-0.7770575658	2339.5654375814	0.0767791748	0.0000000000	0.0000000000	0.0106666667	0.0100000000	2400	1080	0.0000000000	0.0000000000	23.3956556789	57.3670309858	0.9999819949	0.0003319350	0.0059916352	-0.0003321375	0.9999999443	0.0000328177	
#timeindex 8
0.0000000000	0.0000000000	0.0000000000	-0.0070516566	-0.0000294361	0.9999751363	2193.3866817854	0.9179425199	15.4674212204	-0.9795999970	2339.6706315589	0.0619645399	0.0000000000	0.0000000000	0.0106666667	0.0100000000	2400	1080	0.0000000000	0.0000000000	23.3967083745	57.3648599816	0.9999750491	0.0004184942	0.0070516683	-0.0004186914	0.9999999120	0.0000264843	
#timeindex 9
0.0000000000	0.0000000000	0.0000000000	-0.0082052289	-0.0001199094	0.9999663294	2193.3641228087	0.9276143112	17.9977719052	-0.9917239255	2339.6671431097	0.2724199671	0.0000000000	0.0000000000	0.0106666667	0.0100000000	2400	1080	-0.0000000000	0.0000000000	23.3966736915	57.3649315069	0.9999662467	0.0004229042	0.0082052789	-0.0004238739	0.9999999034	0.0001164353	
#timeindex 10
0.0000000000	0.0000000000	0.0000000000	-0.0094253951	-0.0001904672	0.9999555618	2193.3130978572	1.0894392427	20.6739687355	-1.1662171130	2339.6378574757	0.4346515859	0.0000000000	0.0000000000	0.0106666667	0.0100000000	2400	1080	0.0000000000	-0.0000000000	23.3963818851	57.3655332940	0.9999554557	0.0004966873	0.0094254887	-0.0004984605	0.9999998585	0.0001857773	
#timeindex 11
0.0000000000	0.0000000000	0.0000000000	-0.0106382853	-0.0001684962	0.9999433976	2193.4133300443	1.1242549925	23.3356671232	-1.2033315513	2339.7732577886	0.3814632229	0.0000000000	0.0000000000	0.0106666667	0.0100000000	2400	1080	-0.0000000000	0.0000000000	23.3977359832	57.3627408601	0.9999432796	0.0005125305	0.0106383704	-0.0005142940	0.9999998545	0.0001630342	
#timeindex 12
0.0000000000	0.0000000000	0.0000000000	-0.0120357963	-0.0002478665	0.9999275365	2193.3879299366	1.0612700438	26.4013466233	-1.1389196257	2339.7832005525	0.5662870358	0.0000000000	0.0000000000	0.0106666667	0.0100000000	2400	1080	0.0000000000	0.0000000000	23.3978354627	57.3625357223	0.9999274487	0.0004838146	0.0120359152	-0.0004867628	0.9999998522	0.0002420254	
#timeindex 13
0.0000000000	0.0000000000	0.0000000000	-0.0134466431	-0.0002845042	0.9999095493	2193.4064556181	1.1264507052	29.4969422682	-1.2103902093	2339.8450084294	0.6494788109	0.0000000000	0.0000000000	0.0106666667	0.0100000000	2400	1080	0.0000000000	0.0000000000	23.3984541163	57.3612600201	0.9999094560	0.0005135157	0.0134467880	-0.0005172949	0.9999998277	0.0002775734	
#timeindex 14
0.0000000000	0.0000000000	0.0000000000	-0.0151019061	-0.0003834095	0.9998858862	2193.3818397832	1.0454218828	33.1284278635	-1.1285379622	2339.8739702062	0.8801872657	0.0000000000	0.0000000000	0.0106666667	0.0100000000	2400	1080	0.0000000000	-0.0000000000	23.3987440791	57.3606621168	0.9998858434	0.0004765712	0.0151020882	-0.0004823071	0.9999998129	0.0003761686	
#timeindex 15
0.0000000000	0.0000000000	0.0000000000	-0.0167077792	-0.0004748516	0.9998603026	2193.3457068574	1.1335802176	36.6515942390	-1.2275476553	2339.8951134103	1.0907456725	0.0000000000	0.0000000000	0.0106666667	0.0100000000	2400	1080	0.0000000000	0.0000000000	23.3989568963	57.3602232948	0.9998602777	0.0005167548	0.0167080242	-0.0005246164	0.9999997537	0.0004661514	
#timeindex 16
0.0000000000	0.0000000000	0.0000000000	-0.0186052779	-0.0005542630	0.9998267532	2193.2423039358	1.3623354728	40.8137084106	-1.4770357124	2339.8631276080	1.2696388230	0.0000000000	0.0000000000	0.0106666667	0.0100000000	2400	1080	-0.0000000000	-0.0000000000	23.3986393826	57.3608779997	0.9998267076	0.0006210437	0.0186056213	-0.0006312485	0.9999996535	0.0005426122	
#timeindex 17
